biol_site_id,SAMPLE_ID,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT
8314,745506,15/09/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,737870,18/01/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,18,116,6.44,16,21,1.31,3,5,5,6.56,14,73,5.21,11,11.98,91.82,5.75,6.98,82.38,16,120,7.5,18,144,8,26,36,72.22,18,29,62.07,18,111.3,6.18,18,114.3,6.35
8314,755537,03/05/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,742377,10/05/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,144,6.55,22,36,1.64,3,5,5,8.18,19,109,5.74,23.01,25.22,91.24,14.5,16.47,88.04,21,170,8.1,25,215,8.6,49,57,85.96,37,48,77.08,24,167.6,6.98,24,162.4,6.77
8314,761668,04/10/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,749522,07/11/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,120,6,15,22,1.47,5,5,5,7.33,14,79,5.64,11.76,12.36,95.15,11.29,12.77,88.41,19,152,8,18,148,8.22,27,36,75,34,47,72.34,22,136.5,6.2,22,133.9,6.09
8314,769149,20/04/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,760046,07/06/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,166,6.38,21,33,1.57,3,7,7,11,23,132,5.74,21.26,23.46,90.62,15.49,17.44,88.82,25,201,8.04,27,229,8.48,51,61,83.61,41,55,74.55,28,190,6.79,28,186.6,6.66
8314,783142,11/09/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,774935,15/11/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,133,6.33,20,35,1.75,5,5,5,8.75,17,101,5.94,16.13,17.48,92.28,11.03,13.48,81.82,20,159,7.95,24,202,8.42,44,51,86.27,34,48,70.83,22,136.3,6.2,22,137.6,6.25
8314,795303,08/05/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,788803,12/06/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,141,6.71,20,36,1.8,3,5,5,9,21,120,5.71,16.51,18.23,90.57,11.49,13.2,87.05,20,160,8,23,192,8.35,41,49,83.67,32,42,76.19,24,161.7,6.74,24,157.8,6.58
8314,801533,17/09/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,798011,11/02/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,110,5.79,17,29,1.71,3,5,5,8.53,19,101,5.32,9.63,12.33,78.1,6.74,8.93,75.48,17,123,7.24,19,147,7.74,21,35,60,19,37,51.35,21,123.5,5.88,21,123.7,5.89
8314,810568,30/06/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,817683,10/02/2021,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,103,5.72,16,21,1.31,3,5,5,6.56,16,93,5.81,16.14,17.49,92.28,10.74,11.74,91.48,17,136,8,18,153,8.5,32,38,84.21,29,40,72.5,19,113,5.95,19,110.3,5.81
8314,814292,09/09/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,817738,11/02/2021,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,119,5.95,15,25,1.67,3,5,5,8.33,18,99,5.5,12.01,13.24,90.71,8.99,10.46,85.95,18,137,7.61,18,150,8.33,28,34,82.35,25,38,65.79,22,134.2,6.1,22,136.1,6.19
10992,606403,07/04/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,598837,15/04/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,157,6.28,20,39,1.95,5,7,7,13.65,24,139,5.79,21.88,23.11,94.68,15.27,17.21,88.73,25,201,8.04,22,187,8.5,43,53,81.13,42,53,79.25,28,187.5,6.7,28,181.6,6.49
10992,612648,03/09/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,604335,03/09/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,164,6.07,16,23,1.44,3,7,7,10.06,23,115,5,19.88,21.11,94.17,14.24,17.68,80.54,26,199,7.65,21,174,8.29,39,46,84.78,39,56,69.64,28,177.7,6.35,28,169.9,6.07
10992,623316,09/05/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,616048,04/07/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),30,202,6.73,22,31,1.41,3,10,10,14.09,25,163,6.52,30.51,31.37,97.26,20.51,21.97,93.35,29,231,7.97,30,260,8.67,58,67,86.57,49,60,81.67,32,232.3,7.26,32,227.2,7.1
10992,629940,22/09/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,624743,16/01/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,31,189,6.1,31,57,1.84,5,7,7,12.87,28,160,5.71,33.77,37.44,90.2,21.49,24.44,87.93,31,240,7.74,40,329,8.23,70,95,73.68,52,71,73.24,34,221.7,6.52,34,216.3,6.36
10992,635114,14/03/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,637928,05/02/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),33,205,6.21,28,47,1.68,5,10,10,16.79,28,158,5.64,29.52,30.87,95.63,18.99,21.68,87.59,33,258,7.82,37,309,8.35,58,72,80.56,47,64,73.44,35,231.2,6.61,35,229.5,6.56
10992,641992,18/09/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,636399,15/01/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,165,6.6,20,37,1.85,3,7,7,12.95,20,128,6.4,23.88,23.88,100,17.98,18.72,96.05,24,197,8.21,26,223,8.58,44,52,84.62,42,50,84,26,191.4,7.36,26,184.9,7.11
10992,652307,11/03/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,641897,27/03/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,148,6.43,28,46,1.64,3,5,5,8.21,21,125,5.95,23.26,25.72,90.44,12.49,14.45,86.44,22,175,7.95,31,264,8.52,46,61,75.41,35,48,72.92,24,161,6.71,24,160,6.67
10992,673898,30/09/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,666776,23/01/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),34,218,6.41,29,55,1.9,5,10,10,18.97,32,178,5.56,24.38,27.21,89.6,14.5,18.9,76.72,33,245,7.42,34,279,8.21,43,61,70.49,41,63,65.08,38,246.5,6.49,38,245.5,6.46
10992,689560,08/04/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,682998,08/09/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,179,6.17,30,53,1.77,5,7,7,12.37,27,154,5.7,32.64,36.07,90.49,18.01,21.18,85.03,29,226,7.79,37,317,8.57,67,84,79.76,45,64,70.31,32,215.2,6.73,32,209.8,6.56
10992,702387,02/10/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,688853,26/11/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,184,6.34,27,52,1.93,5,7,7,13.48,28,143,5.11,18.51,19.98,92.64,10.47,13.66,76.65,28,207,7.39,36,279,7.75,40,59,67.8,31,48,64.58,31,200.8,6.48,31,200.2,6.46
10992,719895,15/05/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,710473,22/06/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),29,195,6.72,27,53,1.96,5,7,7,13.74,26,159,6.12,31.28,33.49,93.4,19.49,21.45,90.86,29,233,8.03,34,292,8.59,56,66,84.85,48,58,82.76,30,218.6,7.29,30,214.6,7.15
10992,725559,21/09/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,723104,04/02/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,138,6.57,13,20,1.54,3,5,5,7.69,20,124,6.2,14,14.74,94.98,12.24,14.42,84.88,20,163,8.15,17,143,8.41,25,31,80.65,33,42,78.57,23,158.1,6.87,23,157,6.83
10992,738415,04/05/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,734989,09/11/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,166,6.64,19,33,1.74,3,7,7,12.16,22,142,6.45,20.88,22.11,94.44,15.25,16.95,89.97,24,194,8.08,25,218,8.72,45,54,83.33,40,50,80,27,189.5,7.02,27,191.1,7.08
10992,745489,15/09/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,737237,22/12/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,26,174,6.69,24,47,1.96,5,7,7,13.71,26,144,5.54,23.87,25.96,91.95,13.73,16.16,84.96,26,203,7.81,31,252,8.13,46,59,77.97,37,48,77.08,28,195.4,6.98,28,191.5,6.84
10992,755241,25/04/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,743862,13/06/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,152,6.61,14,26,1.86,5,7,7,13,19,115,6.05,16.89,18.61,90.76,13.02,15.2,85.66,22,170,7.73,25,204,8.16,35,46,76.09,33,42,78.57,25,168.1,6.72,25,167.6,6.7
10992,761648,03/10/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,749062,23/10/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,167,6.96,18,34,1.89,5,7,7,13.22,19,117,6.16,16.13,18.22,88.53,13.27,16.19,81.96,24,191,7.96,24,197,8.21,30,42,71.43,34,46,73.91,25,183.6,7.34,25,183.8,7.35
10992,771729,18/05/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,760462,25/06/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),31,207,6.68,29,71,2.45,10,10,10,24.48,32,186,5.81,27.9,31.59,88.32,20.97,24.61,85.21,31,243,7.84,38,317,8.34,60,76,78.95,48,65,73.85,35,250,7.14,35,240,6.86
10992,783272,12/09/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,774723,13/11/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,166,6.38,22,45,2.05,5,7,7,14.32,25,155,6.2,28.25,30.22,93.48,18.48,21.14,87.42,26,213,8.19,30,260,8.67,54,66,81.82,46,57,80.7,29,206.2,7.11,29,201.1,6.93
10992,795132,08/05/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,789191,25/06/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),33,222,6.73,29,56,1.93,5,10,10,19.31,35,202,5.77,32.78,37.08,88.4,22.26,26.41,84.29,34,268,7.88,42,358,8.52,74,93,79.57,54,74,72.97,36,253.9,7.05,36,249.2,6.92
10992,801891,23/09/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,798609,27/02/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,27,185,6.85,21,41,1.95,5,7,7,13.67,23,142,6.17,20.63,23.21,88.88,14.5,17.4,83.33,27,213,7.89,30,251,8.37,44,59,74.58,40,51,78.43,29,201,6.93,29,202.2,6.97
10992,810573,30/06/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,818065,22/02/2021,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,147,6.39,21,31,1.48,3,5,5,7.38,20,126,6.3,23.52,26.22,89.7,15.77,18.67,84.47,22,178,8.09,27,226,8.37,50,62,80.65,40,50,80,24,165.4,6.89,24,158.6,6.61
10992,814497,14/09/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,818162,25/02/2021,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,149,6.48,20,32,1.6,5,5,5,8,20,125,6.25,20.25,22.34,90.64,12.77,15.18,84.12,22,177,8.05,26,222,8.54,45,55,81.82,37,45,82.22,24,168.1,7,24,167.8,6.99
100582,607430,23/04/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,605356,13/05/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,119,6.61,14,19,1.36,3,5,5,6.79,13,75,5.77,10,10.24,97.66,8.49,8.49,100,16,124,7.75,18,143,7.94,23,27,85.19,23,25,92,19,125.7,6.62,19,125.2,6.59
100582,613236,17/09/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,607155,22/12/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,141,7.05,16,22,1.38,5,5,5,6.88,16,97,6.06,12.5,14.09,88.72,9.23,9.72,94.96,19,146,7.68,20,154,7.7,24,28,85.71,26,29,89.66,21,145.8,6.94,21,145.4,6.92
100582,623312,10/05/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,624753,13/05/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,106,6.24,11,16,1.45,3,5,5,7.27,14,77,5.5,8.13,8.86,91.76,8.74,9.71,90.01,16,122,7.63,13,99,7.62,17,23,73.91,22,28,78.57,18,114,6.33,18,114.6,6.37
100582,631083,17/10/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,624982,05/01/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,123,6.83,15,26,1.73,3,5,5,8.67,15,86,5.73,11.75,11.99,98,8.99,8.99,100,17,133,7.82,18,141,7.83,26,29,89.66,25,26,96.15,19,128.7,6.77,19,131.4,6.92
100582,635153,19/03/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,625760,22/03/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,144,6.55,3,3,1,1,5,5,5,17,94,5.53,4,4.37,91.53,11.99,13.93,86.07,21,164,7.81,4,31,7.75,5,8,62.5,30,40,75,23,162.8,7.08,23,159.3,6.93
100582,644527,29/10/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,632074,08/11/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,112,6.59,4,4,1,1,5,5,5,17,100,5.88,5.5,5.5,100,11.74,12.22,96.07,18,148,8.22,5,40,8,7,11,63.64,31,36,86.11,19,134.4,7.07,19,133.2,7.01
100582,661200,24/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,650500,01/08/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,112,6.59,13,21,1.62,3,5,5,8.08,15,86,5.73,14.37,14.74,97.49,12.71,12.96,98.07,15,122,8.13,16,134,8.38,26,32,81.25,28,33,84.85,18,123.9,6.88,18,122.1,6.78
100582,666677,01/08/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,652238,22/08/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,102,6.38,9,14,1.56,5,5,5,7.78,13,77,5.92,12.01,12.01,100,10.97,11.46,95.72,15,122,8.13,12,100,8.33,21,24,87.5,28,32,87.5,16,106.1,6.63,16,104.4,6.53
100582,676496,16/10/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,667387,20/01/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),27,178,6.59,20,45,2.25,10,7,10,22.5,24,135,5.63,19.13,22.68,84.35,14.5,16.69,86.88,26,205,7.88,23,185,8.04,36,50,72,39,55,70.91,31,204.8,6.61,31,203.6,6.57
100582,687207,13/03/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,681058,17/03/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,136,6.48,13,21,1.62,3,5,5,8.08,21,113,5.38,12.75,13.97,91.27,11.51,12.49,92.15,23,176,7.65,20,162,8.1,28,40,70,33,42,78.57,24,160.1,6.67,24,159.4,6.64
100582,703060,09/10/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,690451,22/12/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,114,6.71,17,27,1.59,3,5,5,7.94,15,86,5.73,14.75,15.6,94.55,9.48,9.97,95.09,16,128,8,21,170,8.1,30,37,81.08,25,30,83.33,18,126.1,7.01,18,128.4,7.13
100582,719145,06/05/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,711894,28/07/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,117,6.5,14,23,1.64,5,5,5,8.21,16,86,5.38,13.25,13.86,95.6,10.22,10.96,93.25,17,132,7.76,20,159,7.95,31,40,77.5,26,33,78.79,20,130.6,6.53,20,128.6,6.43
100582,726253,29/09/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,714869,09/10/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,112,7,10,13,1.3,3,5,5,6.5,16,100,6.25,10.37,10.49,98.86,8.73,8.73,100,16,126,7.88,16,127,7.94,21,24,87.5,23,24,95.83,16,114.9,7.18,16,116.5,7.28
100582,738080,27/04/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,737347,25/11/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,119,7,8,16,2,3,5,5,10,15,86,5.73,6.37,6.86,92.86,7.96,8.7,91.49,16,126,7.88,15,122,8.13,22,29,75.86,22,28,78.57,19,127.1,6.69,19,131.9,6.94
